Date,Weekly,Monthly,Quarterly,NIFTYBEES.NS,SENSEXBEES.BO
2025-10-07,0.9862730761919146,1.1011665175126844,1.0658498521581685,1.0670959281973393,1.05819294236446
2025-10-08,0.9692549449593757,1.078829517529917,1.044229245509987,1.063217774676879,1.0551706851621852
2025-10-09,0.9896694648841317,1.0814786733614765,1.0467934374886805,1.0695055977620214,1.0584533352641143
2025-10-10,0.9716878575974346,1.0843327809371923,1.0495560079893633,1.0750404493790715,1.0634338244504167
2025-10-13,0.9746312748168795,1.0876174198817508,1.0527353018361818,1.0717271680907399,1.061543506029764
2025-10-14,0.9584422209910975,1.0695516165289576,1.035248905794839,1.0681501801765467,1.0583061776954585
2025-10-15,0.9756502164489528,1.0887544844286419,1.053835898394399,1.0771113794522325,1.0640903682884144
2025-10-16,0.9715746226665498,1.0842064190128917,1.0494336987507586,1.0870138792416695,1.0740400853071734
2025-10-17,0.9638762884523382,1.0756156394926866,1.041118443123284,1.0925487308587196,1.0810467891289384
2025-10-20,0.9595409493277711,1.0460662939717804,1.0125168056289204,1.0989118166192167,1.0865706559103006
2025-10-21,0.9628305135030178,1.0515384231078408,1.017813432376921,1.0989495054093181,1.0905777634136025
2025-10-23,0.952189715569048,1.0118407791722246,0.9793889731812508,1.100907484017023,1.090849417667102
2025-10-24,0.9503094658441535,1.0118407791722246,0.9793889731812508,,1.0912229768096944
2025-10-27,0.9509995000814291,1.0118407791722246,0.9793889731812508,1.1045220458164695,1.094392391580625
2025-10-28,0.9480999090395138,1.0118306508831751,0.9793791697271735,1.1035807453027184,1.09109841103679
2025-10-29,0.9539075042375934,1.0118306508831751,0.9793791697271735,1.108852005198755,1.096690191381527
2025-10-30,0.9497809407690478,1.0118306508831751,0.9793791697271735,1.1016227666950138,1.090985244793852
2025-10-31,0.945834918879007,1.0118407791722244,0.9793889731812507,1.0959749636125073,1.0864348287835506
2025-11-03,0.9489438970218707,1.0151667198873684,0.9823838197127811,1.0969916417064611,1.0840917072150251
2025-11-04,0.9445245657216547,1.0104389819523696,0.9837688620490904,1.0903648493201024,1.0807638044335328
2025-11-06,0.9322687135438136,0.9973278451466532,0.974421607162258,1.085281803564877,1.079597943414253
2025-11-07,0.9378289553970799,1.0032761130070351,0.9760644035879417,1.086034889937817,1.0766435997753532
2025-11-10,0.9386002139763291,1.0032761130070351,0.9760644035879417,1.0899883061336322,1.080514811063845
2025-11-11,0.9432276183492908,1.0032660704482868,0.9760546334120268,1.0949960892135027,1.0838200529615254
2025-11-12,0.9532537592257296,1.0032660704482868,0.9760546334120268,1.1021499501370413,1.0902947787181967
2025-11-13,0.9509400570392488,1.0032660704482868,0.9760546334120268,1.100907484017023,1.0925359953976297
2025-11-14,0.9540250178049786,1.0032761130070351,0.9760644035879416,1.1025640672087647,1.0927849887673178
2025-11-17,0.9518918000952692,1.0032660704482868,0.9760546334120267,1.1068564527057967,1.0952413456668417
2025-11-18,0.9399393617579821,1.0032761130070351,0.9760644035879414,1.1030912506507924,1.0959091508586851
2025-11-19,0.9379126183296972,1.0032761130070351,0.9760644035879414,1.1083625105468287,1.098433421321584
2025-11-20,0.9413426201575799,1.0032761130070351,0.9760644035879414,1.1131443906957867,1.1053155593704447
2025-11-21,0.9284937405934962,1.0032761130070351,0.9760644035879414,1.1081742964060177,1.1024970428582948
2025-11-24,0.9251861881833155,1.0032660704482868,0.9760546334120266,1.1043337167708107,1.0972335689765869
2025-11-25,0.9239298582001041,1.0032761130070351,0.9760644035879413,1.1019993098814838,1.0997577703514254
2025-11-26,0.9352375809547022,1.0032660704482868,0.9760546334120265,1.1145374970713626,1.1053382202542565
2025-11-27,0.9346170497041031,1.0032660704482868,0.9760546334120265,1.1160812437024963,1.1092660146642173
2025-11-28,0.9357169153165296,1.0032660704482868,0.9760546334120265,1.116344720518662,1.108643462151937
2025-12-01,0.9374793220536349,1.0032761130070351,0.9760644035879412,1.1148763514677313,1.1073304435640015
2025-12-02,0.9327351442694035,1.0032660704482868,0.9760546334120264,1.1094544513161373,1.1024743819744829
2025-12-03,0.929651713490065,1.0032660704482868,0.9760546334120264,1.1062163177983129,1.1012292769499223
2025-12-04,0.9304230606066811,1.0032660704482868,0.9760546334120264,1.1083625105468287,1.1041949510307283
2025-12-05,0.9363808122063934,1.0032761130070351,0.9760644035879411,1.1145374970713626,1.1060400167718176
2025-12-08,0.9304130795304819,1.0032761130070351,0.9756991358362327,1.1048985890029397,1.1048854171063833
2025-12-09,0.9263773372255898,1.0032660704482868,0.9704941922928633,1.1007568437614654,1.0962034659959967
2025-12-10,0.9252279552347491,1.0032660704482868,0.9700376598540029,1.0977823019646546,1.092445420950443
2025-12-11,0.9320310576674516,1.0032660704482868,0.9784386091401955,1.1029406103952348,1.0956148357213737
2025-12-12,0.9442079788703374,1.0032761130070351,1.0009020533625108,1.1095674027815936,1.102112222361857
2025-12-15,0.9557510427043675,1.0032660704482868,1.0131382095400916,1.1090026454543125,1.1031875089339498
2025-12-16,0.9437772400675395,1.0032761130070351,1.0004454512559504,1.101924047206129,1.097154324971306
2025-12-17,0.9474813703184548,1.0032761130070351,1.0043719925021903,1.0983470592919355,1.0946187931545615
2025-12-18,0.9465337975295103,1.0032761130070351,1.0033675236019173,1.0988365539438618,1.0935321070525024
